155,Maluku,Jahe,2019,"52,867","89,721",,10.8755346046651,,"53,846","91,293",,,0.0185128000360704,0.0175259824874859
156,Maluku Utara,Jahe,2015,"13,419","39,875",,9.50442689210096,,"17,462","45,017",,,0.301264745506423,0.128949087585604
157,Maluku Utara,Jahe,2016,"16,906","29,719",,9.73542386748887,,"16,962","31,249",,,0.00328683082899976,0.0514749650643559
158,Maluku Utara,Jahe,2017,"60,535","226,435",,11.0109769891418,,"56,178","206,916",,,0.0719805613909391,0.086199666797647
159,Maluku Utara,Jahe,2018,"135,512","768,278",,11.8168154762662,,"127,579","712,142",,,0.0585441461153259,0.0730675122223108
160,Maluku Utara,Jahe,2019,"635,682","3,083,435",,13.3624537172806,,"584,872","2,846,306",,,0.0799304423168156,0.0769042694966858
161,Papua Barat,Jahe,2015,"5,126","8,639",,8.54208090692402,,"63,101","292,406",,,11.3099035615911,32.8471661509953
162,Papua Barat,Jahe,2016,"13,039","22,958",,9.47570014542347,,"18,045","49,903",,,0.38393715512475,1.17365479736235
163,Papua Barat,Jahe,2017,"6,217","226,435",,8.73504275426934,,"7,400","208,782",,,0.190255051723848,0.0779615488604478
164,Papua Barat,Jahe,2018,"2,444","1,550",,7.80139132029149,,"2,940","22,273",,,0.202774781365268,13.3697920441151
165,Papua Barat,Jahe,2019,"9,155","11,031",,9.12205545710861,,"8,533","12,155",,,0.0678909714292003,0.101914401852764
166,Papua,Jahe,2015,"8,091","28,458",,8.99850761180784,,"8,135","26,828",,,0.00546852251348006,0.0572871678725214
167,Papua,Jahe,2016,"24,351","74,871",,10.1003281954293,,"22,729","70,067",,,0.0665917382626727,0.0641680733839755
168,Papua,Jahe,2017,"5,021","226,435",,8.52138439603471,,"6,792","210,798",,,0.352687205368764,0.0690566068948403
169,Papua,Jahe,2018,"10,650","13,661",,9.27331517113757,,"10,264","33,375",,,0.0362268313788115,1.44306542140229
170,Papua,Jahe,2019,"8,240","6,357",,9.01675562290352,,"8,442","9,059",,,0.0245653427890249,0.425007341855855
,,,,,,,,,,,,,0.203590716712245,3.81696934114871
